,participant,img,Gestalt-scrambled,Inverted-Gestalt,Inverted-scrambled,gestalt,inverted,scrambled,diffGestalt,diffInv,hullDiff,densDiff
1386,22333,7,0.0,,,2.0,,8.0,-6.0,,0.0646666666667,-0.00307759954249
1387,22333,8,1.0,,,9.0,,8.0,1.0,,-0.153788888889,0.0157562191299
1388,22333,9,0.0,1.0,0.0,9.0,8.0,7.0,2.0,1.0,-0.0237444444444,0.00886377451772
1389,22333,10,1.0,0.0,1.0,4.0,7.0,4.0,0.0,3.0,0.105588888889,0.00570845207801
1390,22333,11,1.0,,,6.0,,3.0,3.0,,0.0168555555556,0.00136234284212
1391,22333,12,0.0,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0186777777778,0.00897918503964
1392,22333,13,0.0,,,8.0,,6.0,2.0,,-0.174311111111,0.00590556020577
1393,22333,14,1.0,1.0,1.0,8.0,7.0,7.0,1.0,0.0,-0.130788888889,0.0154222394647
1394,22333,15,0.0,1.0,1.0,6.0,1.0,7.0,-1.0,-6.0,0.00115555555556,0.00133165305282
1395,22333,16,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,-0.0309666666667,0.00365602306784
1396,22333,17,1.0,,,1.0,,2.0,-1.0,,-0.0370333333333,0.000716594707261
1397,22333,18,0.0,0.0,1.0,4.0,6.0,4.0,0.0,2.0,-0.125733333333,0.00675204284885
1398,22333,19,0.0,0.0,0.0,3.0,6.0,7.0,-4.0,-1.0,-0.0877555555556,0.00770715905724
1399,22333,20,0.0,,,6.0,,5.0,1.0,,0.106566666667,-0.00766691666074
1400,22333,21,0.0,1.0,1.0,4.0,4.0,5.0,-1.0,-1.0,-0.0711111111111,0.00385365895387
1401,22333,22,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0350555555556,-0.000264336548255
1402,22333,23,0.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,-0.131633333333,0.00444969970055
1403,22333,24,1.0,0.0,0.0,2.0,6.0,3.0,-1.0,3.0,0.1048,7.03192645681e-05
1404,22333,25,1.0,1.0,0.0,4.0,7.0,3.0,1.0,4.0,-0.0874555555556,0.000602427939496
1405,22333,26,1.0,1.0,0.0,6.0,7.0,3.0,3.0,4.0,-0.0972888888889,0.0107651195987
1406,22333,27,0.0,0.0,0.0,3.0,3.0,6.0,-3.0,-3.0,0.00161111111111,0.00196512124492
1407,22333,28,0.0,1.0,1.0,4.0,8.0,2.0,2.0,6.0,-0.0456555555556,0.00137553891697
1408,22333,29,1.0,0.0,1.0,7.0,6.0,3.0,4.0,3.0,-0.173477777778,0.00484626502237
1409,22333,30,1.0,1.0,0.0,5.0,7.0,4.0,1.0,3.0,-0.208311111111,0.0145634808792
1410,22339,1,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,-0.234444444444,0.00460912344787
1411,22339,2,0.0,,,6.0,,5.0,1.0,,-0.290244444444,0.0111467933226
1412,22339,3,0.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,-0.270766666667,0.0101584533402
1413,22339,4,0.0,0.0,0.0,7.0,8.0,5.0,2.0,3.0,-0.114577777778,0.00844681479993
1414,22339,5,0.0,0.0,1.0,7.0,7.0,6.0,1.0,1.0,-0.189,0.00229155864197
1415,22339,6,0.0,0.0,0.0,7.0,6.0,5.0,2.0,1.0,-0.377855555556,0.00889073106128
1416,22339,7,1.0,,,7.0,,6.0,1.0,,0.0646666666667,-0.00307759954249
1417,22339,8,1.0,,,8.0,,7.0,1.0,,-0.153788888889,0.0157562191299
1418,22339,9,0.0,1.0,0.0,7.0,7.0,6.0,1.0,1.0,-0.0237444444444,0.00886377451772
1419,22339,10,1.0,1.0,1.0,5.0,5.0,7.0,-2.0,-2.0,0.105588888889,0.00570845207801
1420,22339,11,0.0,,,7.0,,6.0,1.0,,0.0168555555556,0.00136234284212
1421,22339,12,0.0,1.0,0.0,7.0,7.0,6.0,1.0,1.0,0.0186777777778,0.00897918503964
1422,22339,13,0.0,,,7.0,,7.0,0.0,,-0.174311111111,0.00590556020577
1423,22339,14,1.0,0.0,0.0,7.0,8.0,5.0,2.0,3.0,-0.130788888889,0.0154222394647
1424,22339,15,0.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,0.00115555555556,0.00133165305282
1425,22339,16,0.0,1.0,1.0,5.0,7.0,5.0,0.0,2.0,-0.0309666666667,0.00365602306784
1426,22339,17,0.0,,,5.0,,5.0,0.0,,-0.0370333333333,0.000716594707261
1427,22339,18,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,-0.125733333333,0.00675204284885
1428,22339,19,1.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,-0.0877555555556,0.00770715905724
1429,22339,20,0.0,,,6.0,,5.0,1.0,,0.106566666667,-0.00766691666074
1430,22339,21,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0711111111111,0.00385365895387
1431,22339,22,0.0,0.0,1.0,7.0,5.0,7.0,0.0,-2.0,0.0350555555556,-0.000264336548255
1432,22339,23,1.0,0.0,0.0,6.0,7.0,6.0,0.0,1.0,-0.131633333333,0.00444969970055
1433,22339,24,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.1048,7.03192645681e-05
1434,22339,25,0.0,1.0,0.0,5.0,7.0,5.0,0.0,2.0,-0.0874555555556,0.000602427939496
1435,22339,26,0.0,0.0,0.0,7.0,6.0,7.0,0.0,-1.0,-0.0972888888889,0.0107651195987
1436,22339,27,1.0,0.0,0.0,5.0,6.0,6.0,-1.0,0.0,0.00161111111111,0.00196512124492
1437,22339,28,1.0,1.0,1.0,5.0,8.0,7.0,-2.0,1.0,-0.0456555555556,0.00137553891697
1438,22339,29,0.0,1.0,0.0,6.0,6.0,4.0,2.0,2.0,-0.173477777778,0.00484626502237
1439,22339,30,0.0,1.0,1.0,7.0,6.0,7.0,0.0,-1.0,-0.208311111111,0.0145634808792
1440,22567,1,1.0,0.0,1.0,6.0,5.0,5.0,1.0,0.0,-0.234444444444,0.00460912344787
1441,22567,2,1.0,,,5.0,,5.0,0.0,,-0.290244444444,0.0111467933226
1442,22567,3,0.0,1.0,0.0,6.0,6.0,5.0,1.0,1.0,-0.270766666667,0.0101584533402
1443,22567,4,0.0,0.0,1.0,6.0,5.0,5.0,1.0,0.0,-0.114577777778,0.00844681479993
1444,22567,5,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.189,0.00229155864197
1445,22567,6,0.0,1.0,0.0,5.0,6.0,5.0,0.0,1.0,-0.377855555556,0.00889073106128
1446,22567,7,1.0,,,5.0,,5.0,0.0,,0.0646666666667,-0.00307759954249
1447,22567,8,1.0,,,6.0,,5.0,1.0,,-0.153788888889,0.0157562191299
1448,22567,9,0.0,0.0,0.0,5.0,6.0,5.0,0.0,1.0,-0.0237444444444,0.00886377451772
1449,22567,10,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.105588888889,0.00570845207801
1450,22567,11,1.0,,,5.0,,5.0,0.0,,0.0168555555556,0.00136234284212
1451,22567,12,1.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,0.0186777777778,0.00897918503964
1452,22567,13,1.0,,,6.0,,5.0,1.0,,-0.174311111111,0.00590556020577
1453,22567,14,1.0,1.0,1.0,6.0,5.0,6.0,0.0,-1.0,-0.130788888889,0.0154222394647
1454,22567,15,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.00115555555556,0.00133165305282
1455,22567,16,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0309666666667,0.00365602306784
1456,22567,17,0.0,,,5.0,,5.0,0.0,,-0.0370333333333,0.000716594707261
1457,22567,18,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.125733333333,0.00675204284885
1458,22567,19,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0877555555556,0.00770715905724
1459,22567,20,1.0,,,5.0,,5.0,0.0,,0.106566666667,-0.00766691666074
1460,22567,21,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0711111111111,0.00385365895387
1461,22567,22,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0350555555556,-0.000264336548255
1462,22567,23,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.131633333333,0.00444969970055
1463,22567,24,0.0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.1048,7.03192645681e-05
1464,22567,25,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0874555555556,0.000602427939496
1465,22567,26,0.0,1.0,1.0,6.0,6.0,5.0,1.0,1.0,-0.0972888888889,0.0107651195987
1466,22567,27,1.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,0.00161111111111,0.00196512124492
1467,22567,28,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.0456555555556,0.00137553891697
1468,22567,29,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.173477777778,0.00484626502237
1469,22567,30,0.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.208311111111,0.0145634808792
1470,22681,1,0.0,0.0,1.0,4.0,6.0,5.0,-1.0,1.0,-0.234444444444,0.00460912344787
1471,22681,2,1.0,,,4.0,,4.0,0.0,,-0.290244444444,0.0111467933226
1472,22681,3,1.0,0.0,0.0,6.0,6.0,7.0,-1.0,-1.0,-0.270766666667,0.0101584533402
1473,22681,4,1.0,0.0,1.0,2.0,3.0,4.0,-2.0,-1.0,-0.114577777778,0.00844681479993
1474,22681,5,0.0,0.0,0.0,2.0,2.0,3.0,-1.0,-1.0,-0.189,0.00229155864197
1475,22681,6,1.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,-0.377855555556,0.00889073106128
1476,22681,7,1.0,,,3.0,,4.0,-1.0,,0.0646666666667,-0.00307759954249
1477,22681,8,1.0,,,2.0,,4.0,-2.0,,-0.153788888889,0.0157562191299
1478,22681,9,0.0,1.0,0.0,2.0,2.0,4.0,-2.0,-2.0,-0.0237444444444,0.00886377451772
1479,22681,10,0.0,1.0,0.0,3.0,7.0,3.0,0.0,4.0,0.105588888889,0.00570845207801
1480,22681,11,1.0,,,3.0,,1.0,2.0,,0.0168555555556,0.00136234284212
1481,22681,12,0.0,0.0,0.0,3.0,6.0,4.0,-1.0,2.0,0.0186777777778,0.00897918503964
1482,22681,13,1.0,,,5.0,,7.0,-2.0,,-0.174311111111,0.00590556020577
1483,22681,14,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,-0.130788888889,0.0154222394647
1484,22681,15,0.0,0.0,0.0,6.0,2.0,5.0,1.0,-3.0,0.00115555555556,0.00133165305282
1485,22681,16,0.0,0.0,0.0,3.0,4.0,5.0,-2.0,-1.0,-0.0309666666667,0.00365602306784
1486,22681,17,0.0,,,7.0,,8.0,-1.0,,-0.0370333333333,0.000716594707261
1487,22681,18,1.0,0.0,0.0,2.0,2.0,4.0,-2.0,-2.0,-0.125733333333,0.00675204284885
1488,22681,19,0.0,1.0,1.0,7.0,4.0,3.0,4.0,1.0,-0.0877555555556,0.00770715905724
1489,22681,20,0.0,,,6.0,,7.0,-1.0,,0.106566666667,-0.00766691666074
1490,22681,21,1.0,0.0,0.0,5.0,6.0,2.0,3.0,4.0,-0.0711111111111,0.00385365895387
1491,22681,22,0.0,0.0,1.0,7.0,7.0,2.0,5.0,5.0,0.0350555555556,-0.000264336548255
1492,22681,23,0.0,1.0,0.0,6.0,7.0,5.0,1.0,2.0,-0.131633333333,0.00444969970055
1493,22681,24,1.0,0.0,0.0,5.0,7.0,7.0,-2.0,0.0,0.1048,7.03192645681e-05
1494,22681,25,0.0,1.0,0.0,5.0,3.0,7.0,-2.0,-4.0,-0.0874555555556,0.000602427939496
1495,22681,26,0.0,1.0,0.0,6.0,2.0,6.0,0.0,-4.0,-0.0972888888889,0.0107651195987
1496,22681,27,1.0,1.0,1.0,3.0,2.0,3.0,0.0,-1.0,0.00161111111111,0.00196512124492
1497,22681,28,1.0,0.0,0.0,6.0,2.0,8.0,-2.0,-6.0,-0.0456555555556,0.00137553891697
1498,22681,29,1.0,0.0,0.0,7.0,8.0,7.0,0.0,1.0,-0.173477777778,0.00484626502237
1499,22681,30,0.0,0.0,0.0,6.0,7.0,3.0,3.0,4.0,-0.208311111111,0.0145634808792
1500,22819,1,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.234444444444,0.00460912344787
1501,22819,2,0.0,,,5.0,,4.0,1.0,,-0.290244444444,0.0111467933226
1502,22819,3,1.0,0.0,0.0,4.0,5.0,3.0,1.0,2.0,-0.270766666667,0.0101584533402
1503,22819,4,0.0,0.0,1.0,4.0,4.0,5.0,-1.0,-1.0,-0.114577777778,0.00844681479993
1504,22819,5,1.0,0.0,1.0,6.0,5.0,4.0,2.0,1.0,-0.189,0.00229155864197
1505,22819,6,0.0,0.0,0.0,5.0,6.0,5.0,0.0,1.0,-0.377855555556,0.00889073106128
1506,22819,7,0.0,,,5.0,,5.0,0.0,,0.0646666666667,-0.00307759954249
1507,22819,8,1.0,,,6.0,,6.0,0.0,,-0.153788888889,0.0157562191299
1508,22819,9,1.0,1.0,1.0,3.0,5.0,5.0,-2.0,0.0,-0.0237444444444,0.00886377451772
1509,22819,10,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.105588888889,0.00570845207801
1510,22819,11,1.0,,,5.0,,4.0,1.0,,0.0168555555556,0.00136234284212
1511,22819,12,1.0,0.0,1.0,4.0,5.0,5.0,-1.0,0.0,0.0186777777778,0.00897918503964
1512,22819,13,1.0,,,4.0,,5.0,-1.0,,-0.174311111111,0.00590556020577
1513,22819,14,0.0,1.0,0.0,6.0,6.0,5.0,1.0,1.0,-0.130788888889,0.0154222394647
1514,22819,15,1.0,1.0,1.0,5.0,6.0,5.0,0.0,1.0,0.00115555555556,0.00133165305282
1515,22819,16,0.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,-0.0309666666667,0.00365602306784
1516,22819,17,1.0,,,6.0,,4.0,2.0,,-0.0370333333333,0.000716594707261
1517,22819,18,0.0,0.0,0.0,6.0,4.0,5.0,1.0,-1.0,-0.125733333333,0.00675204284885
1518,22819,19,1.0,1.0,1.0,4.0,3.0,4.0,0.0,-1.0,-0.0877555555556,0.00770715905724
1519,22819,20,1.0,,,4.0,,6.0,-2.0,,0.106566666667,-0.00766691666074
1520,22819,21,0.0,1.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.0711111111111,0.00385365895387
1521,22819,22,0.0,0.0,1.0,3.0,6.0,5.0,-2.0,1.0,0.0350555555556,-0.000264336548255
1522,22819,23,0.0,0.0,1.0,5.0,6.0,4.0,1.0,2.0,-0.131633333333,0.00444969970055
1523,22819,24,0.0,0.0,0.0,6.0,3.0,4.0,2.0,-1.0,0.1048,7.03192645681e-05
1524,22819,25,1.0,0.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.0874555555556,0.000602427939496
1525,22819,26,1.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,-0.0972888888889,0.0107651195987
1526,22819,27,0.0,1.0,0.0,5.0,4.0,4.0,1.0,0.0,0.00161111111111,0.00196512124492
1527,22819,28,1.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,-0.0456555555556,0.00137553891697
1528,22819,29,1.0,1.0,0.0,4.0,5.0,6.0,-2.0,-1.0,-0.173477777778,0.00484626502237
1529,22819,30,0.0,1.0,1.0,7.0,4.0,4.0,3.0,0.0,-0.208311111111,0.0145634808792
1530,22987,1,1.0,0.0,0.0,5.0,5.0,1.0,4.0,4.0,-0.234444444444,0.00460912344787
1531,22987,2,0.0,,,6.0,,3.0,3.0,,-0.290244444444,0.0111467933226
1532,22987,3,0.0,1.0,1.0,5.0,6.0,2.0,3.0,4.0,-0.270766666667,0.0101584533402
1533,22987,4,1.0,0.0,0.0,6.0,6.0,3.0,3.0,3.0,-0.114577777778,0.00844681479993
1534,22987,5,0.0,0.0,0.0,3.0,6.0,3.0,0.0,3.0,-0.189,0.00229155864197
1535,22987,6,0.0,0.0,0.0,5.0,5.0,2.0,3.0,3.0,-0.377855555556,0.00889073106128
1536,22987,7,1.0,,,2.0,,1.0,1.0,,0.0646666666667,-0.00307759954249
1537,22987,8,0.0,,,6.0,,4.0,2.0,,-0.153788888889,0.0157562191299
1538,22987,9,0.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,-0.0237444444444,0.00886377451772
1539,22987,10,1.0,0.0,0.0,2.0,1.0,4.0,-2.0,-3.0,0.105588888889,0.00570845207801
1540,22987,11,1.0,,,1.0,,2.0,-1.0,,0.0168555555556,0.00136234284212
1541,22987,12,0.0,0.0,1.0,3.0,4.0,5.0,-2.0,-1.0,0.0186777777778,0.00897918503964
1542,22987,13,0.0,,,6.0,,1.0,5.0,,-0.174311111111,0.00590556020577
1543,22987,14,0.0,0.0,0.0,7.0,6.0,4.0,3.0,2.0,-0.130788888889,0.0154222394647
1544,22987,15,0.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,0.00115555555556,0.00133165305282
1545,22987,16,0.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-0.0309666666667,0.00365602306784
1546,22987,17,0.0,,,1.0,,2.0,-1.0,,-0.0370333333333,0.000716594707261
1547,22987,18,1.0,0.0,1.0,6.0,6.0,1.0,5.0,5.0,-0.125733333333,0.00675204284885
1548,22987,19,0.0,1.0,1.0,1.0,4.0,2.0,-1.0,2.0,-0.0877555555556,0.00770715905724
1549,22987,20,1.0,,,1.0,,3.0,-2.0,,0.106566666667,-0.00766691666074
1550,22987,21,0.0,1.0,0.0,3.0,1.0,2.0,1.0,-1.0,-0.0711111111111,0.00385365895387
1551,22987,22,0.0,1.0,0.0,3.0,1.0,2.0,1.0,-1.0,0.0350555555556,-0.000264336548255
1552,22987,23,0.0,1.0,0.0,2.0,2.0,5.0,-3.0,-3.0,-0.131633333333,0.00444969970055
1553,22987,24,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.1048,7.03192645681e-05
1554,22987,25,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,-0.0874555555556,0.000602427939496
1555,22987,26,0.0,1.0,0.0,4.0,6.0,1.0,3.0,5.0,-0.0972888888889,0.0107651195987
1556,22987,27,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.00161111111111,0.00196512124492
1557,22987,28,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.0456555555556,0.00137553891697
1558,22987,29,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-0.173477777778,0.00484626502237
1559,22987,30,0.0,1.0,0.0,6.0,4.0,2.0,4.0,2.0,-0.208311111111,0.0145634808792
1560,23068,1,1.0,0.0,1.0,4.0,4.0,6.0,-2.0,-2.0,-0.234444444444,0.00460912344787
1561,23068,2,1.0,,,5.0,,5.0,0.0,,-0.290244444444,0.0111467933226
1562,23068,3,0.0,1.0,1.0,4.0,6.0,4.0,0.0,2.0,-0.270766666667,0.0101584533402
1563,23068,4,1.0,0.0,1.0,4.0,6.0,5.0,-1.0,1.0,-0.114577777778,0.00844681479993
1564,23068,5,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.0,-0.189,0.00229155864197
1565,23068,6,0.0,1.0,0.0,4.0,5.0,6.0,-2.0,-1.0,-0.377855555556,0.00889073106128
1566,23068,7,0.0,,,6.0,,5.0,1.0,,0.0646666666667,-0.00307759954249
1567,23068,8,0.0,,,7.0,,5.0,2.0,,-0.153788888889,0.0157562191299
1568,23068,9,0.0,0.0,0.0,4.0,5.0,4.0,0.0,1.0,-0.0237444444444,0.00886377451772
1569,23068,10,0.0,0.0,0.0,6.0,5.0,4.0,2.0,1.0,0.105588888889,0.00570845207801
1570,23068,11,1.0,,,5.0,,4.0,1.0,,0.0168555555556,0.00136234284212
1571,23068,12,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0186777777778,0.00897918503964
1572,23068,13,1.0,,,6.0,,5.0,1.0,,-0.174311111111,0.00590556020577
1573,23068,14,0.0,0.0,0.0,6.0,5.0,4.0,2.0,1.0,-0.130788888889,0.0154222394647
1574,23068,15,0.0,0.0,0.0,4.0,3.0,4.0,0.0,-1.0,0.00115555555556,0.00133165305282
1575,23068,16,0.0,1.0,0.0,4.0,3.0,6.0,-2.0,-3.0,-0.0309666666667,0.00365602306784
1576,23068,17,1.0,,,5.0,,5.0,0.0,,-0.0370333333333,0.000716594707261
1577,23068,18,0.0,1.0,0.0,5.0,4.0,5.0,0.0,-1.0,-0.125733333333,0.00675204284885
1578,23068,19,0.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,-0.0877555555556,0.00770715905724
1579,23068,20,0.0,,,4.0,,3.0,1.0,,0.106566666667,-0.00766691666074
1580,23068,21,1.0,0.0,1.0,3.0,5.0,4.0,-1.0,1.0,-0.0711111111111,0.00385365895387
1581,23068,22,1.0,0.0,0.0,5.0,4.0,6.0,-1.0,-2.0,0.0350555555556,-0.000264336548255
1582,23068,23,1.0,0.0,1.0,4.0,5.0,3.0,1.0,2.0,-0.131633333333,0.00444969970055
1583,23068,24,0.0,0.0,1.0,5.0,6.0,3.0,2.0,3.0,0.1048,7.03192645681e-05
1584,23068,25,0.0,0.0,0.0,5.0,5.0,3.0,2.0,2.0,-0.0874555555556,0.000602427939496
1585,23068,26,0.0,1.0,0.0,4.0,3.0,4.0,0.0,-1.0,-0.0972888888889,0.0107651195987
1586,23068,27,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.00161111111111,0.00196512124492
1587,23068,28,1.0,0.0,0.0,5.0,4.0,3.0,2.0,1.0,-0.0456555555556,0.00137553891697
1588,23068,29,1.0,1.0,0.0,4.0,4.0,5.0,-1.0,-1.0,-0.173477777778,0.00484626502237
1589,23068,30,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,-0.208311111111,0.0145634808792
1590,23086,1,0.0,1.0,0.0,8.0,4.0,5.0,3.0,-1.0,-0.234444444444,0.00460912344787
1591,23086,2,1.0,,,4.0,,3.0,1.0,,-0.290244444444,0.0111467933226
1592,23086,3,0.0,1.0,0.0,3.0,7.0,2.0,1.0,5.0,-0.270766666667,0.0101584533402
1593,23086,4,1.0,1.0,1.0,7.0,7.0,4.0,3.0,3.0,-0.114577777778,0.00844681479993
1594,23086,5,1.0,0.0,1.0,7.0,5.0,3.0,4.0,2.0,-0.189,0.00229155864197
1595,23086,6,1.0,1.0,1.0,8.0,8.0,2.0,6.0,6.0,-0.377855555556,0.00889073106128
1596,23086,7,1.0,,,5.0,,4.0,1.0,,0.0646666666667,-0.00307759954249
1597,23086,8,0.0,,,9.0,,6.0,3.0,,-0.153788888889,0.0157562191299
1598,23086,9,0.0,0.0,0.0,7.0,7.0,2.0,5.0,5.0,-0.0237444444444,0.00886377451772
1599,23086,10,0.0,0.0,0.0,2.0,5.0,4.0,-2.0,1.0,0.105588888889,0.00570845207801
1600,23086,11,1.0,,,7.0,,2.0,5.0,,0.0168555555556,0.00136234284212
1601,23086,12,0.0,0.0,0.0,8.0,8.0,6.0,2.0,2.0,0.0186777777778,0.00897918503964
1602,23086,13,1.0,,,9.0,,5.0,4.0,,-0.174311111111,0.00590556020577
1603,23086,14,0.0,0.0,0.0,7.0,7.0,8.0,-1.0,-1.0,-0.130788888889,0.0154222394647
1604,23086,15,1.0,0.0,0.0,4.0,7.0,2.0,2.0,5.0,0.00115555555556,0.00133165305282
1605,23086,16,0.0,1.0,1.0,3.0,1.0,6.0,-3.0,-5.0,-0.0309666666667,0.00365602306784
1606,23086,17,1.0,,,2.0,,1.0,1.0,,-0.0370333333333,0.000716594707261
1607,23086,18,0.0,1.0,1.0,8.0,3.0,6.0,2.0,-3.0,-0.125733333333,0.00675204284885
1608,23086,19,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,-0.0877555555556,0.00770715905724
1609,23086,20,0.0,,,7.0,,7.0,0.0,,0.106566666667,-0.00766691666074
1610,23086,21,1.0,1.0,0.0,4.0,3.0,5.0,-1.0,-2.0,-0.0711111111111,0.00385365895387
1611,23086,22,1.0,1.0,0.0,2.0,4.0,4.0,-2.0,0.0,0.0350555555556,-0.000264336548255
1612,23086,23,1.0,1.0,0.0,2.0,3.0,5.0,-3.0,-2.0,-0.131633333333,0.00444969970055
1613,23086,24,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,0.1048,7.03192645681e-05
1614,23086,25,0.0,0.0,0.0,7.0,9.0,6.0,1.0,3.0,-0.0874555555556,0.000602427939496
1615,23086,26,1.0,0.0,0.0,8.0,7.0,3.0,5.0,4.0,-0.0972888888889,0.0107651195987
1616,23086,27,1.0,1.0,1.0,7.0,3.0,3.0,4.0,0.0,0.00161111111111,0.00196512124492
1617,23086,28,1.0,0.0,1.0,5.0,8.0,3.0,2.0,5.0,-0.0456555555556,0.00137553891697
1618,23086,29,1.0,1.0,0.0,4.0,4.0,2.0,2.0,2.0,-0.173477777778,0.00484626502237
1619,23086,30,0.0,1.0,0.0,9.0,6.0,4.0,5.0,2.0,-0.208311111111,0.0145634808792
1620,23125,1,1.0,1.0,1.0,3.0,5.0,2.0,1.0,3.0,-0.234444444444,0.00460912344787
1621,23125,2,1.0,,,4.0,,4.0,0.0,,-0.290244444444,0.0111467933226
1622,23125,3,1.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,-0.270766666667,0.0101584533402
1623,23125,4,1.0,0.0,0.0,2.0,4.0,3.0,-1.0,1.0,-0.114577777778,0.00844681479993
1624,23125,5,0.0,1.0,1.0,7.0,3.0,7.0,0.0,-4.0,-0.189,0.00229155864197
1625,23125,6,1.0,1.0,0.0,7.0,8.0,5.0,2.0,3.0,-0.377855555556,0.00889073106128
1626,23125,7,1.0,,,3.0,,3.0,0.0,,0.0646666666667,-0.00307759954249
1627,23125,8,0.0,,,6.0,,7.0,-1.0,,-0.153788888889,0.0157562191299
1628,23125,9,0.0,1.0,0.0,5.0,4.0,7.0,-2.0,-3.0,-0.0237444444444,0.00886377451772
1629,23125,10,0.0,0.0,0.0,3.0,2.0,3.0,0.0,-1.0,0.105588888889,0.00570845207801
1630,23125,11,0.0,,,1.0,,2.0,-1.0,,0.0168555555556,0.00136234284212
1631,23125,12,1.0,1.0,1.0,4.0,2.0,5.0,-1.0,-3.0,0.0186777777778,0.00897918503964
1632,23125,13,0.0,,,6.0,,2.0,4.0,,-0.174311111111,0.00590556020577
1633,23125,14,1.0,1.0,1.0,1.0,6.0,4.0,-3.0,2.0,-0.130788888889,0.0154222394647
1634,23125,15,0.0,1.0,1.0,2.0,1.0,7.0,-5.0,-6.0,0.00115555555556,0.00133165305282
1635,23125,16,1.0,1.0,1.0,2.0,6.0,2.0,0.0,4.0,-0.0309666666667,0.00365602306784
1636,23125,17,1.0,,,1.0,,2.0,-1.0,,-0.0370333333333,0.000716594707261
1637,23125,18,0.0,1.0,1.0,5.0,1.0,7.0,-2.0,-6.0,-0.125733333333,0.00675204284885
1638,23125,19,1.0,1.0,0.0,3.0,4.0,2.0,1.0,2.0,-0.0877555555556,0.00770715905724
1639,23125,20,0.0,,,3.0,,2.0,1.0,,0.106566666667,-0.00766691666074
1640,23125,21,0.0,0.0,0.0,4.0,4.0,8.0,-4.0,-4.0,-0.0711111111111,0.00385365895387
1641,23125,22,0.0,1.0,1.0,1.0,3.0,4.0,-3.0,-1.0,0.0350555555556,-0.000264336548255
1642,23125,23,0.0,0.0,0.0,5.0,6.0,6.0,-1.0,0.0,-0.131633333333,0.00444969970055
1643,23125,24,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1048,7.03192645681e-05
1644,23125,25,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,-0.0874555555556,0.000602427939496
